MovieId,imdbId,title,genres,Year,Avg rating,,,,,,,,,,,,,,
122926,2250912,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy,2017,4.15625,1,1,0,0,0,0,0,0,1,0,0,0,0,0
129354,2381941,Focus (2015),Comedy|Crime|Drama|Romance,2015,3.25,0,0,0,0,1,1,0,1,0,0,0,1,0,0
134130,3659388,The Martian (2015),Adventure|Drama|Sci-Fi,2015,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0
134368,3079380,Spy (2015),Action|Comedy|Crime,2015,3.6875,1,0,0,0,1,1,0,0,0,0,0,0,0,0
134393,3152624,Trainwreck (2015),Comedy|Romance,2015,3.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
134853,2096673,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,2015,3.813953488,0,1,1,1,1,0,0,1,1,0,0,0,0,0
135133,1951266,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,2015,3.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
135143,3183660,Fantastic Beasts and Where to Find Them (2016),Fantasy,2016,3.678571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135536,1386697,Suicide Squad (2016),Action|Crime|Sci-Fi,2016,2.916666667,1,0,0,0,0,1,0,0,0,0,0,0,1,0
135569,2660888,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,2016,3.466666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0
135887,2293640,Minions (2015),Adventure|Animation|Children|Comedy,2015,3.166666667,0,1,1,1,1,0,0,0,0,0,0,0,0,0
136020,2379713,Spectre (2015),Action|Adventure|Crime,2015,3.058823529,1,1,0,0,0,1,0,0,0,0,0,0,0,0
136864,2975590,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2016,2.34375,1,1,0,0,0,0,0,0,1,0,0,0,1,0
137857,3040964,The Jungle Book (2016),Adventure|Drama|Fantasy,2016,3.636363636,0,1,0,0,0,0,0,1,1,0,0,0,0,0
138036,1638355,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,2015,3.472222222,1,1,0,0,1,0,0,0,0,0,0,0,0,0
139385,1663202,The Revenant (2015),Adventure|Drama,2015,3.903225806,0,1,0,0,0,0,0,1,0,0,0,0,0,0
139644,3397884,Sicario (2015),Crime|Drama|Mystery,2015,3.545454545,0,0,0,0,0,1,0,1,0,0,1,0,0,0
140110,2361509,The Intern (2015),Comedy,2015,3.653846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0
142488,1895587,Spotlight (2015),Thriller,2015,4.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143355,451279,Wonder Woman (2017),Action|Adventure|Fantasy,2017,3.307692308,1,1,0,0,0,0,0,0,1,0,0,0,0,0
148626,1596363,"Big Short, The (2015)",Drama,2015,3.961538462,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150548,3845232,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,2016,3.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1
152077,1179933,10 Cloverfield Lane (2016),Thriller,2016,3.678571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152081,2948356,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,2016,3.890625,1,1,1,1,1,0,0,0,0,0,0,0,0,0
157296,2277860,Finding Dory (2016),Adventure|Animation|Comedy,2016,3.576923077,0,1,1,0,1,0,0,0,0,0,0,0,0,0
158238,3799694,The Nice Guys (2016),Crime|Mystery|Thriller,2016,3.833333333,0,0,0,0,0,1,0,0,0,0,1,0,0,1
159093,3110958,Now You See Me 2 (2016),Action|Comedy|Thriller,2016,3.636363636,1,0,0,0,1,0,0,0,0,0,0,0,0,1
164179,2543164,Arrival (2016),Sci-Fi,2016,3.980769231,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166461,3521164,Moana (2016),Adventure|Animation|Children|Comedy|Fantasy,2016,3.45,0,1,1,1,1,0,0,0,1,0,0,0,0,0
166528,3748528,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi,2016,3.925925926,1,1,0,0,0,0,0,0,1,0,0,0,1,0
166643,4846340,Hidden Figures (2016),Drama,2016,3.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
168250,5052448,Get Out (2017),Horror,2017,3.633333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
168252,3315342,Logan (2017),Action|Sci-Fi,2017,4.28,1,0,0,0,0,0,0,0,0,0,0,0,1,0
174055,5013056,Dunkirk (2017),Action|Drama|Thriller,2017,3.423076923,1,0,0,0,0,0,0,1,0,0,0,0,0,1
176371,1856101,Blade Runner 2049 (2017),Sci-Fi,2017,3.805555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177765,2380307,Coco (2017),Adventure|Animation|Children,2017,3.538461538,0,1,1,1,0,0,0,0,0,0,0,0,0,0
179819,2527336,Star Wars: The Last Jedi (2017),Action|Adventure|Fantasy|Sci-Fi,2017,3.125,1,1,0,0,0,0,0,0,1,0,0,0,1,0
187593,5463162,Deadpool 2 (2018),Action|Comedy|Sci-Fi,2018,3.875,1,0,0,0,1,0,0,0,0,0,0,0,1,0
